time,latitude,longitude,thetao,depth
2026-07-12 03:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 04:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 05:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 06:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 07:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 08:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 09:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 10:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 11:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 12:00:00+03:00,57.091568,23.291779,18.7,0.5016462
2026-07-12 13:00:00+03:00,57.091568,23.291779,18.8,0.5016462
2026-07-12 14:00:00+03:00,57.091568,23.291779,18.9,0.5016462
2026-07-12 15:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-12 16:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-12 17:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-12 18:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-12 19:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-12 20:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-12 21:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-12 22:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-12 23:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-13 00:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-13 01:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-13 02:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 03:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 04:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 05:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 06:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 07:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 08:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 09:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-13 10:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-13 11:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-13 12:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-13 13:00:00+03:00,57.091568,23.291779,19.3,0.5016462
2026-07-13 14:00:00+03:00,57.091568,23.291779,19.4,0.5016462
2026-07-13 15:00:00+03:00,57.091568,23.291779,19.5,0.5016462
2026-07-13 16:00:00+03:00,57.091568,23.291779,19.6,0.5016462
2026-07-13 17:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-13 18:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-13 19:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-13 20:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-13 21:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-13 22:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-13 23:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 00:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 01:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 02:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 03:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 04:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 05:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 06:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 07:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 08:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-14 09:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-14 10:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-14 11:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 12:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 13:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 14:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-14 15:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-14 16:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-14 17:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-14 18:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-14 19:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-14 20:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-14 21:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-14 22:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-14 23:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-15 00:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-15 01:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-15 02:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-15 03:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-15 04:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-15 05:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-15 06:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-15 07:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-15 08:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-15 09:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-15 10:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-15 11:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-15 12:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-15 13:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-15 14:00:00+03:00,57.091568,23.291779,20.3,0.5016462
2026-07-15 15:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-15 16:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-15 17:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-15 18:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-15 19:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-15 20:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-15 21:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-15 22:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-15 23:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-16 00:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-16 01:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-16 02:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-16 03:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-16 04:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-16 05:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-16 06:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-16 07:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-16 08:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-16 09:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-16 10:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-16 11:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-16 12:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-16 13:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-16 14:00:00+03:00,57.091568,23.291779,20.9,0.5016462
2026-07-16 15:00:00+03:00,57.091568,23.291779,21.0,0.5016462
2026-07-16 16:00:00+03:00,57.091568,23.291779,21.1,0.5016462
2026-07-16 17:00:00+03:00,57.091568,23.291779,21.2,0.5016462
2026-07-16 18:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-16 19:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-16 20:00:00+03:00,57.091568,23.291779,21.4,0.5016462
2026-07-16 21:00:00+03:00,57.091568,23.291779,21.4,0.5016462
2026-07-16 22:00:00+03:00,57.091568,23.291779,21.4,0.5016462
2026-07-16 23:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 00:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 01:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 02:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 03:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 04:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 05:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 06:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 07:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 08:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 09:00:00+03:00,57.091568,23.291779,21.3,0.5016462
2026-07-17 10:00:00+03:00,57.091568,23.291779,21.4,0.5016462
2026-07-17 11:00:00+03:00,57.091568,23.291779,21.5,0.5016462
2026-07-17 12:00:00+03:00,57.091568,23.291779,21.6,0.5016462
2026-07-17 13:00:00+03:00,57.091568,23.291779,21.8,0.5016462
2026-07-17 14:00:00+03:00,57.091568,23.291779,22.0,0.5016462
2026-07-17 15:00:00+03:00,57.091568,23.291779,22.1,0.5016462
2026-07-17 16:00:00+03:00,57.091568,23.291779,22.2,0.5016462
2026-07-17 17:00:00+03:00,57.091568,23.291779,22.3,0.5016462
2026-07-17 18:00:00+03:00,57.091568,23.291779,22.3,0.5016462
2026-07-17 19:00:00+03:00,57.091568,23.291779,22.3,0.5016462
2026-07-17 20:00:00+03:00,57.091568,23.291779,22.3,0.5016462
2026-07-17 21:00:00+03:00,57.091568,23.291779,22.3,0.5016462
2026-07-17 22:00:00+03:00,57.091568,23.291779,22.3,0.5016462
2026-07-17 23:00:00+03:00,57.091568,23.291779,22.1,0.5016462
2026-07-18 00:00:00+03:00,57.091568,23.291779,22.0,0.5016462
2026-07-18 01:00:00+03:00,57.091568,23.291779,21.9,0.5016462
2026-07-18 02:00:00+03:00,57.091568,23.291779,21.8,0.5016462
2026-07-18 03:00:00+03:00,57.091568,23.291779,21.7,0.5016462
2026-07-18 04:00:00+03:00,57.091568,23.291779,21.5,0.5016462
2026-07-18 05:00:00+03:00,57.091568,23.291779,21.4,0.5016462
2026-07-18 06:00:00+03:00,57.091568,23.291779,21.2,0.5016462
2026-07-18 07:00:00+03:00,57.091568,23.291779,20.9,0.5016462
2026-07-18 08:00:00+03:00,57.091568,23.291779,20.7,0.5016462
2026-07-18 09:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-18 10:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-18 11:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 12:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 13:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 14:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 15:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 16:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-18 17:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-18 18:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-18 19:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-18 20:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-18 21:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 22:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-18 23:00:00+03:00,57.091568,23.291779,20.3,0.5016462
2026-07-19 00:00:00+03:00,57.091568,23.291779,20.3,0.5016462
2026-07-19 01:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-19 02:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-19 03:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-19 04:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-19 05:00:00+03:00,57.091568,23.291779,19.6,0.5016462
2026-07-19 06:00:00+03:00,57.091568,23.291779,19.5,0.5016462
2026-07-19 07:00:00+03:00,57.091568,23.291779,19.3,0.5016462
2026-07-19 08:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-19 09:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-19 10:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-19 11:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-19 12:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-19 13:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-19 14:00:00+03:00,57.091568,23.291779,19.0,0.5016462
2026-07-19 15:00:00+03:00,57.091568,23.291779,19.1,0.5016462
2026-07-19 16:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-19 17:00:00+03:00,57.091568,23.291779,19.3,0.5016462
2026-07-19 18:00:00+03:00,57.091568,23.291779,19.4,0.5016462
2026-07-19 19:00:00+03:00,57.091568,23.291779,19.6,0.5016462
2026-07-19 20:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-19 21:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-19 22:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-19 23:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-20 00:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 01:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 02:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 03:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 04:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 05:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 06:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-20 07:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-20 08:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-20 09:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-20 10:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-20 11:00:00+03:00,57.091568,23.291779,20.3,0.5016462
2026-07-20 12:00:00+03:00,57.091568,23.291779,20.3,0.5016462
2026-07-20 13:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-20 14:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-20 15:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-20 16:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-20 17:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-20 18:00:00+03:00,57.091568,23.291779,20.6,0.5016462
2026-07-20 19:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-20 20:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-20 21:00:00+03:00,57.091568,23.291779,20.5,0.5016462
2026-07-20 22:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-20 23:00:00+03:00,57.091568,23.291779,20.4,0.5016462
2026-07-21 00:00:00+03:00,57.091568,23.291779,20.3,0.5016462
2026-07-21 01:00:00+03:00,57.091568,23.291779,20.2,0.5016462
2026-07-21 02:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-21 03:00:00+03:00,57.091568,23.291779,20.1,0.5016462
2026-07-21 04:00:00+03:00,57.091568,23.291779,20.0,0.5016462
2026-07-21 05:00:00+03:00,57.091568,23.291779,19.9,0.5016462
2026-07-21 06:00:00+03:00,57.091568,23.291779,19.8,0.5016462
2026-07-21 07:00:00+03:00,57.091568,23.291779,19.7,0.5016462
2026-07-21 08:00:00+03:00,57.091568,23.291779,19.6,0.5016462
2026-07-21 09:00:00+03:00,57.091568,23.291779,19.5,0.5016462
2026-07-21 10:00:00+03:00,57.091568,23.291779,19.5,0.5016462
2026-07-21 11:00:00+03:00,57.091568,23.291779,19.4,0.5016462
2026-07-21 12:00:00+03:00,57.091568,23.291779,19.4,0.5016462
2026-07-21 13:00:00+03:00,57.091568,23.291779,19.3,0.5016462
2026-07-21 14:00:00+03:00,57.091568,23.291779,19.3,0.5016462
2026-07-21 15:00:00+03:00,57.091568,23.291779,19.3,0.5016462
2026-07-21 16:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-21 17:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-21 18:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-21 19:00:00+03:00,57.091568,23.291779,19.2,0.5016462
2026-07-21 20:00:00+03:00,57.091568,23.291779,19.1,0.5016462
